country,country_code,region,happiness_score,gdp_per_capita,social_support,healthy_life_expectancy,freedom,generosity,corruption,happiness_rank
Mexico,,North America,6.677999973297119,1.5207414627075195,1.2411946058273315,0.5444703102111816,0.7221110463142395,0.0858846753835678,0.1266474276781082,25
Uruguay,,South America,6.611499786376953,1.5955692529678345,1.4314388036727903,0.5915745496749878,0.7751896381378174,0.1060507968068122,0.2204723954200744,26
France,,Europe,6.609000205993652,1.818342924118042,1.3481022119522097,0.727346658706665,0.6498203873634338,0.1122795790433883,0.2808781266212463,27
Saudi Arabia,,Asia,6.593500137329102,1.842397093772888,1.3606481552124023,0.5112393498420715,0.7871184349060059,0.1138905361294746,0.1879753470420837,28
Kosovo,,Europe,6.560999870300293,1.3642358779907229,1.2768206596374512,0.5991464257240295,0.7393392324447632,0.2538259029388428,0.0726358219981193,29
Singapore,,Asia,6.522799968719482,2.118098497390747,1.3612234592437744,0.768915593624115,0.7429482936859131,0.1682988554239273,0.5751092433929443,30
Taiwan Province of China,,Asia,6.503499984741211,1.8415800333023071,1.3458658456802368,0.6497621536254883,0.6490362286567688,0.0683093443512916,0.2023474425077438,31
Romania,,Europe,6.491199970245361,1.6990300416946411,1.235722541809082,0.5825824737548828,0.7165672779083252,0.0407110527157783,0.0063170590437948,32
El Salvador,,South America,6.468699932098389,1.2650809288024902,1.07977294921875,0.5487348437309265,0.8160305023193359,0.0825231224298477,0.2527132630348205,33
Estonia,,Europe,6.447700023651123,1.751847267150879,1.5270930528640747,0.6573477983474731,0.8053753972053528,0.166459858417511,0.4014934003353119,34
Poland,,Europe,6.441500186920166,1.737703800201416,1.417370080947876,0.6393550038337708,0.6000397205352783,0.080534242093563,0.1753054708242416,35
Spain,,Europe,6.420899868011475,1.7661887407302856,1.4706276655197144,0.7294251322746277,0.6189807653427124,0.1188289225101471,0.1771520227193832,36
Serbia,,Europe,6.410799980163574,1.5378245115280151,1.3914881944656372,0.5853429436683655,0.663226842880249,0.2001331001520156,0.1006302908062934,37
Chile,,South America,6.360300064086914,1.616446018218994,1.368983507156372,0.6733104586601257,0.6508315801620483,0.1169898360967636,0.0754760056734085,38
Panama,,South America,6.3582000732421875,1.701716065406799,1.391993284225464,0.6331538558006287,0.7199233770370483,0.062699057161808,0.0425260663032531,39
Malta,,Europe,6.345799922943115,1.826932072639465,1.4435973167419434,0.7065659761428833,0.727013111114502,0.2500358819961548,0.124701902270317,40
Italy,,Europe,6.323500156402588,1.8001515865325928,1.328234076499939,0.719723641872406,0.5129874348640442,0.1121148094534874,0.0735613033175468,41
Guatemala,,North America,6.2870001792907715,1.2595252990722656,1.1688857078552246,0.4669117331504822,0.735303521156311,0.1053351610898971,0.0777714699506759,42
Nicaragua,,South America,6.283899784088135,1.0972721576690674,1.263219952583313,0.5424009561538696,0.7934064865112305,0.1330950856208801,0.2510043084621429,43
Brazil,,South America,6.271999835968018,1.4295258522033691,1.26877760887146,0.547910213470459,0.6852237582206726,0.1300390213727951,0.1424512565135955,44
Slovakia,,Europe,6.2571001052856445,1.705541968345642,1.5402960777282717,0.6379642486572266,0.5664194822311401,0.0960497930645942,0.0579167492687702,45
Latvia,,Europe,6.234499931335449,1.7002942562103271,1.5084776878356934,0.5638401508331299,0.6662898063659668,0.127185583114624,0.0784380137920379,46
Uzbekistan,,Asia,6.195000171661377,1.2116951942443848,1.394471526145935,0.5389211177825928,0.8349536061286926,0.2514802515506744,0.2146639674901962,47
Argentina,,South America,6.1880998611450195,1.561747431755066,1.3813045024871826,0.5846506357192993,0.6807437539100647,0.0874658674001693,0.0804572701454162,48
Kazakhstan,,Asia,6.1875,1.6224950551986694,1.456644892692566,0.5555809736251831,0.732583224773407,0.1490624696016311,0.1197542548179626,49
Cyprus,,Asia,6.0680999755859375,1.7937989234924316,1.2169917821884155,0.7439913153648376,0.5287899374961853,0.1244955062866211,0.0491753257811069,50
Japan,,Asia,6.059800148010254,1.7857211828231812,1.3543787002563477,0.7848377227783203,0.6315183639526367,0.0227573476731777,0.2194295525550842,51
South Korea,,Asia,6.0578999519348145,1.8149861097335815,1.1780478954315186,0.7696324586868286,0.5546760559082031,0.1263149529695511,0.1579322069883346,52
Philippines,,Asia,6.047599792480469,1.2319400310516355,1.1459598541259766,0.4412550628185272,0.8262783288955688,0.0986884906888008,0.1360266655683517,53
Vietnam,,Asia,6.043000221252441,1.330500602722168,1.2670079469680786,0.5389198660850525,0.8425632119178772,0.0936671495437622,0.1599834561347961,54
Portugal,,Europe,6.029600143432617,1.7275601625442505,1.3677244186401367,0.6989501118659973,0.7566717863082886,0.0466557927429676,0.0353414379060268,55
Hungary,,Europe,6.016900062561035,1.7220711708068848,1.5282142162322998,0.5957420468330383,0.5809268355369568,0.1226534619927406,0.067108042538166,56
Paraguay,,South America,5.976500034332275,1.3981411457061768,1.4080097675323486,0.5486299991607666,0.7875767946243286,0.1314151734113693,0.0652951002120971,57
Thailand,,Asia,5.976099967956543,1.4842075109481812,1.3467154502868652,0.619977593421936,0.7556785941123962,0.2826140224933624,0.0241756904870271,58
Malaysia,,Asia,5.975200176239014,1.6458711624145508,1.1434816122055054,0.5396227240562439,0.8285432457923889,0.2259659171104431,0.1190451383590698,59
China,CHN,Asia,5.972700119018555,1.496848225593567,1.238689661026001,0.6289081573486328,0.7044063210487366,0.1318164765834808,0.1635048687458038,60
Honduras,,South America,5.968400001525879,1.0906941890716553,1.0354576110839844,0.5022424459457397,0.7198793292045593,0.1753332167863845,0.080780990421772,61
Bahrain,,Asia,5.959099769592285,,,,,,,62
Croatia,,Europe,5.942299842834473,1.7100956439971924,1.4447548389434814,0.6366000771522522,0.4691874980926513,0.0643128976225853,0.0428584404289722,63
Greece,,Europe,5.933599948883057,1.6839154958724976,1.2760926485061646,0.6961753368377686,0.3371559083461761,0.0181660670787096,0.0925738960504531,64
Bosnia and Herzegovina,,Europe,5.876999855041504,1.464741349220276,1.3181260824203491,0.5874243378639221,0.6206379532814026,0.2463771551847458,0.0,65
Libya,,Africa,5.866300106048584,1.5256569385528564,1.099995255470276,0.549694836139679,0.5917096734046936,0.1110972315073013,0.2035690695047378,66
Jamaica,,South America,5.841700077056885,1.2801949977874756,1.3238065242767334,0.5666369199752808,0.6469182372093201,0.089241161942482,0.0280651915818452,67
Peru,,South America,5.84089994430542,1.3706018924713137,1.1799687147140503,0.6615437865257263,0.6148437261581421,0.0781762599945068,0.0287305545061826,68
Dominican Republic,,South America,5.822800159454346,1.5166972875595093,1.2715129852294922,0.5112380981445312,0.7298943996429443,0.0863481536507606,0.1955635100603103,69
Mauritius,,Africa,5.816400051116943,1.5704201459884644,1.3577836751937866,0.4897464513778686,0.6407958269119263,0.1227753385901451,0.1177674755454063,70
Moldova,,Europe,5.815899848937988,1.3853644132614136,1.277184009552002,0.541657030582428,0.6948560476303101,0.0773678869009018,0.0444825068116188,71
Russia,,Europe,5.785299777984619,1.642192244529724,1.3511909246444702,0.5313519835472107,0.5514534115791321,0.1378129571676254,0.1205271929502487,72
Bolivia,,South America,5.784299850463867,1.2170525789260864,1.1794114112854004,0.48760786652565,0.7194611430168152,0.0995684266090393,0.0608186088502407,73
Ecuador,,South America,5.7245001792907715,1.3154677152633667,1.150650143623352,0.6400609016418457,0.6060811281204224,0.0874033570289611,0.0783296972513198,74
Kyrgyzstan,,Asia,5.713500022888184,1.0542736053466797,1.4769147634506226,0.5880981087684631,0.8342744708061218,0.2252120822668075,0.0298532620072364,75
Montenegro,,Europe,5.706999778747559,1.5705214738845823,1.3179855346679688,0.5874248147010803,0.6317283511161804,0.1104353889822959,0.1321514546871185,76
Mongolia,,Asia,5.696199893951416,1.3527040481567385,1.5106477737426758,0.4003860354423523,0.5008006691932678,0.2367670685052871,0.0552699416875839,77
Colombia,,South America,5.695099830627441,1.4369055032730105,1.2406914234161377,0.6476790308952332,0.6439193487167358,0.07159985601902,0.0586079023778438,78
Venezuela,,South America,5.6066999435424805,0.0,1.3213502168655396,0.4911383092403412,0.5179128646850586,0.1922653317451477,0.0861618965864181,79
Indonesia,,Asia,5.568299770355225,1.361494541168213,1.1842628717422483,0.4716709554195404,0.7794453501701355,0.3992150127887726,0.054712675511837,80
Bulgaria,,Europe,5.462699890136719,1.6293822526931765,1.4687789678573608,0.5666208863258362,0.620396077632904,0.0832902714610099,0.0061505655758082,81
Armenia,,Asia,5.454899787902832,1.443588376045227,1.154439926147461,0.60340416431427,0.6502339839935303,0.0514273904263973,0.1730500906705856,82
South Africa,,Africa,5.421999931335449,1.389106035232544,1.3692620992660522,0.3218944370746612,0.5365901589393616,0.0784378573298454,0.0339806377887725,83
North Macedonia,,Europe,5.369100093841553,1.4753087759017944,1.2765878438949585,0.5693777203559875,0.5797271132469177,0.1937814652919769,0.014632130973041,84
Algeria,,Africa,5.363500118255615,1.323540449142456,1.1906074285507202,0.5679004788398743,0.2470115572214126,0.0912692248821258,0.1999962925910949,85
Hong Kong S.A.R. of China,,Asia,5.316400051116943,1.908711075782776,1.1844797134399414,0.8573154211044312,0.4847096800804138,0.1467726230621338,0.4016142189502716,86
Albania,,Europe,5.304200172424316,1.4378888607025146,0.923572599887848,0.637987494468689,0.6897297501564026,0.137889489531517,0.0489807240664958,87
Tajikistan,,Asia,5.280700206756592,,,,,,,88
Congo (Brazzaville),,Africa,5.221499919891357,0.8923410177230835,0.6218869686126709,0.3055852651596069,0.522735059261322,0.1238091364502906,0.1376782357692718,89
Mozambique,,Africa,5.216400146484375,0.5597674250602722,0.8830713629722595,0.1555666029453277,0.7281112670898438,0.1576547771692276,0.1961711347103119,90
Georgia,,Asia,5.184700012207031,1.4669232368469238,0.9900111556053162,0.5243762731552124,0.6798141598701477,0.0,0.1742867529392242,91
Iraq,,Asia,5.165999889373779,1.2487026453018188,0.9959483742713928,0.4981996417045593,0.4245246350765228,0.1412912160158157,0.0478198565542697,92
Nepal,,Asia,5.158400058746338,0.9653639197349548,0.990183651447296,0.4426176249980926,0.65291428565979,0.2093576788902282,0.1149136945605278,93
Laos,,Asia,5.138899803161621,1.208468317985535,0.8462979197502136,0.4229126572608948,0.7964661121368408,0.1695487946271896,0.1665413230657577,94
Gabon,,Africa,5.106299877166748,1.4034374952316284,1.0376240015029907,0.3442910611629486,0.5158148407936096,0.0452780574560165,0.0998698100447654,95
Ivory Coast,,Africa,5.080100059509277,1.08013117313385,0.5776305198669434,0.2875821590423584,0.5469511151313782,0.1204925179481506,0.1640696972608566,96
Guinea,,South America,5.0233001708984375,0.8305673599243164,0.6216126084327698,0.2355300635099411,0.5212848782539368,0.2101027071475982,0.1074468269944191,97
Turkey,,Asia,4.975299835205078,1.7015780210494995,1.1750115156173706,0.6310677528381348,0.2020758837461471,0.068062350153923,0.1147653460502624,98
Senegal,,Africa,4.968599796295166,0.9273591637611388,0.7506789565086365,0.3921445608139038,0.6067526340484619,0.1520113497972488,0.0686831101775169,99
Iran,,Asia,4.922800064086914,1.4351887702941897,1.1361976861953735,0.5707837343215942,0.3655014634132385,0.235038936138153,0.1234429478645324,100
Azerbaijan,,Asia,4.893400192260742,1.4329136610031128,0.8756862282752991,0.4956248104572296,0.6681506633758545,0.1115663796663284,0.1991990953683853,101
Nigeria,,Africa,4.880799770355225,1.0417711734771729,1.0754878520965576,0.2555779218673706,0.5658091306686401,0.2014150172472,0.018978452309966,102
State of Palestine,,Asia,4.879499912261963,,,,,,,103
Cameroon,,Africa,4.8744001388549805,0.9432443380355836,0.856004536151886,0.2875815331935882,0.5212279558181763,0.1263100653886795,0.0603110417723655,104
Ukraine,,Europe,4.873000144958496,1.3498984575271606,1.3152741193771362,0.513292670249939,0.6306490898132324,0.2854280471801758,0.0253875665366649,105
Namibia,,Africa,4.831699848175049,1.266346096992493,1.2120418548583984,0.3068712055683136,0.4697370529174804,0.0686989054083824,0.0614824444055557,106
Morocco,,Africa,4.7947001457214355,1.2134435176849363,0.4710526466369629,0.4946403503417969,0.6311025023460388,0.0420980416238307,0.0818180218338966,107
Pakistan,,Asia,4.656700134277344,1.0685423612594604,0.6003774404525757,0.3207152485847473,0.541945219039917,0.1444339007139206,0.0739637911319732,108
Niger,,Africa,4.556300163269043,0.5728497505187988,0.6773866415023804,0.2931304275989532,0.6145157217979431,0.1449768245220184,0.1467987149953842,109
Burkina Faso,,Africa,4.547999858856201,0.755849301815033,0.6850556135177612,0.2737254202365875,0.4829391837120056,0.1731944382190704,0.1786682605743408,110
Mauritania,,Africa,4.505099773406982,1.077660083770752,0.7046297788619995,0.4000811874866485,0.3425974249839782,0.132525160908699,0.1984754204750061,111
Gambia,,Africa,4.484899997711182,0.750298023223877,0.6838372349739075,0.3297253847122192,0.4585888683795929,0.3243280053138733,0.0477962531149387,112
Chad,,Africa,4.47130012512207,0.6033025979995728,0.8054125308990479,0.1985265612602234,0.4111265838146209,0.2184576094150543,0.1127265468239784,113
Kenya,,Africa,4.469600200653076,1.036737322807312,0.8953505754470825,0.3533013761043548,0.5185921788215637,0.2815104126930237,0.0685948207974433,114
Tunisia,,Africa,4.421800136566162,1.3064451217651367,0.954691469669342,0.5791094303131104,0.253939151763916,0.0238897483795881,0.0183538272976875,115
Benin,,Africa,4.377399921417236,0.9135749340057372,0.1283449232578277,0.2840454578399658,0.5668084025382996,0.1120689287781715,0.2520597577095032,116
Uganda,,Africa,4.371699810028076,0.7719525694847107,1.1507896184921265,0.3733509182929992,0.5874472260475159,0.177833154797554,0.054190244525671,117
Myanmar,,Asia,4.354499816894531,0.9776164293289183,0.9881134629249572,0.4357114434242248,0.4504128396511078,0.4008112847805023,0.1741046607494354,118
Cambodia,,Asia,4.340700149536133,1.0109834671020508,1.0185363292694092,0.4420048892498016,0.8633310794830322,0.1698567122220993,0.0710472464561462,119
Ghana,,Africa,4.289400100708008,1.0765100717544556,0.7471469044685364,0.3595165908336639,0.6232233047485352,0.1827273517847061,0.027729582041502,120
Liberia,,African,4.268599987030029,0.6187779307365417,0.673256516456604,0.3006554543972015,0.545839786529541,0.1778333783149719,0.0745014771819114,121
Mali,,Africa,4.23199987411499,0.7474067211151123,0.6879045367240906,0.2674601972103119,0.5856997966766357,0.1203586310148239,0.0896030589938163,122
Madagascar,,Africa,4.22790002822876,0.6279069185256958,0.8234909772872925,0.3332248628139496,0.2504751682281494,0.172430083155632,0.1232267171144485,123
Togo,,Africa,4.214099884033203,0.758493959903717,0.5861082673072815,0.3200979828834533,0.4526339471340179,0.126682236790657,0.1560127437114715,124
Jordan,,Asia,4.185800075531006,1.2622883319854736,0.9829585552215576,0.5943453311920166,0.5932228565216064,0.05932592228055,0.1894516348838806,125
India,,Asia,4.054100036621094,1.166173219680786,0.6526671648025513,0.4170070290565491,0.7665984630584717,0.1739247590303421,0.1220200806856155,126
Egypt,,Africa,3.976599931716919,1.3699750900268557,0.9958513975143432,0.4876794219017029,0.4897022247314453,0.0253546424210071,0.2592211365699768,127
Sri Lanka,,Asia,3.898099899291992,1.3609724044799805,1.1786798238754272,0.5860215425491333,0.5830621719360352,0.1440595239400863,0.0308457557111978,128
Bangladesh,,Asia,3.885900020599365,1.121606945991516,0.2491635829210281,0.5133201479911804,0.7748538851737976,0.1403858065605163,0.1674417555332183,129
Ethiopia,,Africa,3.8608999252319336,0.7915603518486023,0.9149188995361328,0.4197959899902344,0.4408911764621734,0.2703168392181396,0.1006753146648407,130
Tanzania,,Africa,3.780600070953369,0.8201370239257812,0.706039547920227,0.3797157108783722,0.709255039691925,0.1911744773387909,0.2572048306465149,131
Comoros,,Africa,3.5662999153137207,0.8955318927764893,0.3279953896999359,0.3702203333377838,0.1721242666244506,0.128474086523056,0.1596972793340683,132
Yemen,,Asia,3.561000108718872,0.6712790131568909,1.2814736366271973,0.292670726776123,0.3623776137828827,0.0801156014204025,0.113168679177761,133
Zambia,,Africa,3.5023999214172363,0.8989716172218323,0.8089185953140259,0.2640199065208435,0.7270592451095581,0.1676407307386398,0.1093424260616302,134
Eswatini,,Africa,3.502000093460083,1.2553025484085083,0.9251137375831604,0.175948366522789,0.2841410636901855,0.0593624226748943,0.1158540025353431,135
Malawi,,Africa,3.4210000038146973,0.6169111132621765,0.4103752970695495,0.3491171598434448,0.5708924531936646,0.1348166167736053,0.1358105242252349,136
Botswana,,Africa,3.3833999633789062,1.4446913003921509,0.9686105251312256,0.2414112687110901,0.5667081475257874,0.0144267613068223,0.0820722430944442,137
Zimbabwe,,Africa,3.341099977493286,0.7483372092247009,0.8500819802284241,0.2320638597011566,0.4869238138198852,0.0961256548762321,0.1305978596210479,138
Congo (Kinshasa),,Africa,3.295399904251098,0.5336700081825256,0.6647000312805176,0.2615076303482055,0.472705066204071,0.1886759549379348,0.0721671134233474,139
Sierra Leone,,Africa,3.245199918746948,0.6542783975601196,0.5659774541854858,0.2533208131790161,0.4690347611904144,0.1813645362854004,0.0532990284264087,140
Lesotho,,Africa,3.186199903488159,0.770806610584259,0.8505873084068298,0.0,0.5231882333755493,0.082086905837059,0.084968514740467,141
Lebanon,,Asia,2.7065000534057617,1.3767255544662476,0.5767129063606262,0.5562468767166138,0.1732231229543686,0.0676409229636192,0.0287722554057836,142
Afghanistan,,Asia,1.7209999561309814,0.6281381845474243,0.0,0.2417632490396499,0.0,0.0907357484102249,0.0884706526994705,143
