country,country_code,region,happiness_score,gdp_per_capita,social_support,healthy_life_expectancy,freedom,generosity,corruption,happiness_rank
Bahrain,,Asia,6.08699989318848,1.48841226100922,,0.653133034706116,0.536746919155121,0.1726684868335719,,38
Malaysia,,Asia,6.08400011062622,1.29121541976929,,0.618784427642822,0.4022649824619289,0.416608929634094,,39
Nicaragua,,South America,6.07100009918213,0.737299203872681,,0.6530959606170649,0.447551846504211,0.301674216985703,,40
Ecuador,,South America,6.00799989700317,1.00082039833069,,0.685636222362518,0.4551981985569,0.150112465023994,,41
El Salvador,,South America,6.0029997825622585,0.909784495830536,,0.596018552780151,0.432452529668808,0.0782579854130745,,42
Poland,,Europe,5.97300004959106,1.29178786277771,,0.699475347995758,0.520342111587524,0.158465966582298,,43
Uzbekistan,,Asia,5.97100019454956,0.786441087722778,,0.498272627592087,0.6582486629486078,0.4159836471080779,,44
Italy,,Europe,5.96400022506714,1.39506661891937,,0.8531443476676941,0.256450712680817,0.1727896481752399,,45
Russia,,Europe,5.962999820709231,1.28177809715271,,0.547349333763123,0.373783111572266,0.0522638224065304,,46
Japan,,Asia,5.92000007629395,1.41691517829895,,0.9134758710861208,0.505625545978546,0.1205727681517599,,47
Lithuania,,Europe,5.90199995040894,1.3145823478698702,,0.62894994020462,0.234231784939766,0.010164656676352,,48
Algeria,,Africa,5.8720002174377415,1.09186446666718,,0.6175846457481379,0.233335807919502,0.0694366469979286,,49
Latvia,,Europe,5.849999904632571,1.26074862480164,,0.638566970825195,0.3257079124450679,0.153074786067009,,50
South Korea,,Asia,5.837999820709231,1.40167844295502,,0.900214076042175,0.257921665906906,0.206674367189407,,51
Moldova,,Europe,5.837999820709231,0.7288706302642819,,0.5894652009010309,0.2407290488481519,0.208779126405716,,52
Romania,,Europe,5.824999809265139,1.21768391132355,,0.6851583123207089,0.457003742456436,0.133519917726517,,53
Bolivia,,South America,5.82299995422363,0.833756566047668,,0.4736302495002751,0.5587329268455511,0.22556072473526,,54
Turkmenistan,,Asia,5.82200002670288,1.1307767629623402,,0.437726080417633,0.41827192902565,0.2499249875545499,,55
Kazakhstan,,Asia,5.8189997673034695,1.2845562696456898,,0.6060415506362921,0.437454283237457,0.2019644230604169,,56
Slovenia,,Europe,5.75799989700317,1.3412059545517,,0.7908282279968258,0.572575807571411,0.242649093270302,,57
Peru,,South America,5.71500015258789,1.03522527217865,,0.6301661133766171,0.4500028789043429,0.126819714903831,,58
Mauritius,,Africa,5.62900018692017,1.18939554691315,,0.6380074620246889,0.491247326135635,0.360933750867844,,59
Cyprus,,Asia,5.62099981307983,1.35593807697296,,0.84471470117569,0.355111539363861,0.271254301071167,,60
Estonia,,Europe,5.61100006103516,1.3208793401718102,,0.695168316364288,0.479131430387497,0.0988908112049103,,61
Belarus,,Europe,5.5689997673034695,1.15655755996704,,0.6377142667770389,0.295400261878967,0.15513750910759,,62
Libya,,Africa,5.525000095367429,1.10180306434631,,0.520169019699097,0.465733230113983,0.1520736664533619,,63
Turkey,,Asia,5.5,1.1982743740081798,,0.6376056075096129,0.300740599632263,0.0466930419206619,,64
Paraguay,,South America,5.493000030517581,0.932537317276001,,0.579250693321228,0.473507791757584,0.224150657653809,,65
Philippines,,Asia,5.42999982833862,0.85769921541214,,0.468009054660797,0.585214674472809,0.193513423204422,,66
Serbia,,Europe,5.39499998092651,1.06931757926941,,0.65078467130661,0.208715528249741,0.2201258838176729,,67
Jordan,,Asia,5.33599996566772,0.9910123944282528,,0.6045900583267211,0.418421149253845,0.1721704602241519,,68
Hungary,,Europe,5.32399988174438,1.2860119342803995,,0.6877634525299069,0.1758635193109509,0.0784016624093056,,69
Jamaica,,South America,5.31099987030029,0.925579309463501,,0.6410223841667181,0.474307239055634,0.233818337321281,,70
Croatia,,Europe,5.2930002212524405,1.22255623340607,,0.701288521289825,0.255772292613983,0.248002976179123,,71
Kosovo,,Europe,5.27899980545044,0.951484382152557,,0.541452050209045,0.260287940502167,0.319931447505951,,72
China,CHN,Asia,5.2729997634887695,1.08116579055786,,0.741415500640869,0.4727877080440519,0.0288068410009146,,73
Pakistan,,Asia,5.26900005340576,0.7268835306167599,,0.4020477831363679,0.23521526157856,0.3154460191726681,,74
Indonesia,,Asia,5.26200008392334,0.995538592338562,,0.4923457205295561,0.443323463201523,0.611704587936401,,75
Venezuela,,South America,5.25,1.12843120098114,,0.617144227027893,0.1539971232414249,0.0650196298956871,,76
Montenegro,,Europe,5.23699998855591,1.12112903594971,,0.6674646735191351,0.194989055395126,0.197911024093628,,77
Morocco,,Africa,5.2350001335144,0.8781145811080929,,0.59771066904068,0.408158332109451,0.0322099551558495,,78
Azerbaijan,,Asia,5.234000205993652,1.1536017656326298,,0.5407757759094239,0.3981558382511141,0.0452693402767181,,79
Dominican Republic,,South America,5.230000019073491,1.07937383651733,,0.574873745441437,0.55258983373642,0.186967849731445,,80
Greece,,Europe,5.227000236511231,1.28948748111725,,0.8101989030838009,0.0957312509417534,0.0,,81
Lebanon,,Asia,5.22499990463257,1.07498753070831,,0.7350810766220089,0.2885159850120539,0.264450758695602,,82
Portugal,,Europe,5.19500017166138,1.3151752948761002,,0.795843541622162,0.498465299606323,0.0951027125120163,,83
Bosnia and Herzegovina,,Europe,5.18200016021729,0.982409417629242,,0.705186307430267,0.204403176903725,0.328867495059967,,84
Honduras,,South America,5.1810002326965305,0.730573117733002,,0.582569479942322,0.348079860210419,0.236188873648643,,85
Nigeria,,Africa,5.07399988174438,0.783756256103516,,0.0569157302379608,0.394952565431595,0.2309471964836119,,86
Vietnam,,Asia,5.07399988174438,0.7885475754737851,,0.6521689891815191,0.571055591106415,0.2349680513143539,,87
Tajikistan,,Asia,5.04099988937378,0.524713635444641,,0.5292351245880129,0.4715667068958279,0.248997643589973,,88
Kyrgyzstan,,Asia,5.0040001869201705,0.5962200760841371,,0.553457796573639,0.454943388700485,0.42858037352562,,89
Nepal,,Asia,4.961999893188481,0.479820191860199,,0.504130780696869,0.4403059482574461,0.3940961658954621,,90
Mongolia,,Asia,4.95499992370605,1.02723586559296,,0.557783484458923,0.3941439688205721,0.338464230298996,,91
South Africa,,Africa,4.8289999961853,1.05469870567322,,0.187080070376396,0.479246735572815,0.1393623799085619,,92
Tunisia,,Africa,4.80499982833862,1.00726580619812,,0.613212049007416,0.289680689573288,0.0496933571994305,,93
Palestinian Territories,,Asia,4.77500009536743,0.716249227523804,,0.565666973590851,0.25471106171608,0.114173173904419,,94
Egypt,,Africa,4.7350001335144,0.989701807498932,,0.520187258720398,0.2821101546287539,0.128631442785263,,95
Bulgaria,,Europe,4.71400022506714,1.1614590883255,,0.708217680454254,0.2892317175865169,0.113177694380283,,96
Sierra Leone,,Africa,4.70900011062622,0.36842092871666,,0.0055647538974881,0.318697690963745,0.293040901422501,,97
Cameroon,,Africa,4.69500017166138,0.564305365085602,,0.132892116904259,0.430388748645782,0.236298456788063,,98
Iran,,Asia,4.69199991226196,1.15687310695648,,0.639333188533783,0.2493226081132889,0.387242913246155,,99
Albania,,Europe,4.64400005340576,0.996192753314972,,0.731159746646881,0.381498634815216,0.201312944293022,,100
Bangladesh,,Asia,4.60799980163574,0.586682975292206,,0.533241033554077,0.478356659412384,0.172255352139473,,101
Kenya,,Africa,4.55299997329712,0.560479462146759,,0.309988349676132,0.4527637660503389,0.444860309362411,,102
Myanmar,,Asia,4.54500007629395,0.3671105504035949,,0.397522568702698,0.514492034912109,0.8380751609802249,,103
Senegal,,Africa,4.53499984741211,0.479309022426605,,0.409362852573395,0.3779222667217249,0.183468893170357,,104
Zambia,,Africa,4.513999938964839,0.6364067792892459,,0.2578358948230739,0.461603492498398,0.249580144882202,,105
Iraq,,Asia,4.49700021743774,1.1027104854583702,,0.501180469989777,0.288555532693863,0.19963726401329,,106
Gabon,,Africa,4.46500015258789,1.1982102394104,,0.3565785884857179,0.312328577041626,0.0437853783369064,,107
Ethiopia,,Africa,4.46000003814697,0.339233845472336,,0.3534097075462339,0.408842742443085,0.3126507401466369,,108
Sri Lanka,,Asia,4.44000005722046,1.00985014438629,,0.625130832195282,0.561213254928589,0.4908635616302489,,109
Armenia,,Asia,4.37599992752075,0.900596737861633,,0.637524425983429,0.198303267359734,0.0834880918264389,,110
India,,Asia,4.31500005722046,0.7922212481498722,,0.455427616834641,0.469987004995346,0.231538489460945,,111
Mauritania,,Africa,4.29199981689453,0.6484572887420649,,0.285349279642105,0.0960980430245399,0.201870024204254,,112
Congo (Brazzaville),,Africa,4.29099988937378,0.8089642524719242,,0.28995743393898,0.4350258708000179,0.1208521276712419,,113
Georgia,,Asia,4.28599977493286,0.950612664222717,,0.649546980857849,0.309410035610199,0.0540088154375553,,114
Congo (Kinshasa),,Africa,4.2800002098083505,0.0921023488044739,,0.191407024860382,0.235961347818375,0.246455833315849,,115
Mali,,Africa,4.19000005722046,0.476180493831635,,0.169365674257278,0.306613743305206,0.183354198932648,,116
Ivory Coast,,Africa,4.17999982833862,0.6030489206314089,,0.0486421696841717,0.4477061927318571,0.201237469911575,,117
Cambodia,,Asia,4.1680002212524405,0.6017650961875921,,0.429783403873444,0.633375823497772,0.385922968387604,,118
Ghana,,Africa,4.11999988555908,0.667224824428558,,0.295637726783752,0.423026293516159,0.256923943758011,,119
Ukraine,,Europe,4.09600019454956,0.89465194940567,,0.575903952121735,0.122974775731564,0.270061463117599,,120
Uganda,,Africa,4.08099985122681,0.381430715322495,,0.217632606625557,0.443185955286026,0.325766056776047,,121
Burkina Faso,,Africa,4.03200006484985,0.3502277135849001,,0.2158442586660389,0.324367851018906,0.250864684581757,,122
Niger,,Africa,4.02799987792969,0.1619253307580949,,0.26850500702858,0.36365869641304,0.228673845529556,,123
Malawi,,Africa,3.97000002861023,0.233442038297653,,0.315089583396912,0.466914653778076,0.287170469760895,,124
Chad,,Africa,3.9360001087188703,0.4380129873752589,,0.0411347150802612,0.16234202682972,0.216113850474358,,125
Zimbabwe,,Africa,3.875,0.3758465349674221,,0.196763753890991,0.336384207010269,0.189143493771553,,126
Afghanistan,,Asia,3.7939999103546103,0.401477217674255,,0.1807467788457869,0.106179520487785,0.311870932579041,,127
Botswana,,Africa,3.7660000324249294,1.12209415435791,,0.341755509376526,0.505196332931519,0.0993484482169151,,128
Benin,,Africa,3.65700006484985,0.431085407733917,,0.209930211305618,0.4259627759456629,0.207948461174965,,129
Madagascar,,Africa,3.64400005340576,0.305808693170547,,0.375223308801651,0.189196765422821,0.208732530474663,,130
Haiti,,South America,3.6029999256134,0.368610262870789,,0.277321130037308,0.0303698573261499,0.4892037808895109,,131
Yemen,,Asia,3.59299993515015,0.5916834473609921,,0.310080915689468,0.249463722109795,0.104125209152699,,132
Liberia,,Africa,3.532999992370609,0.1190417930483819,,0.229918196797371,0.3328811824321749,0.26654988527298,,133
Guinea,,South America,3.50699996948242,0.244549930095673,,0.194129139184952,0.348587512969971,0.264815092086792,,134
Togo,,Africa,3.4949998855590803,0.3054447174072269,,0.247105568647385,0.38042613863945,0.1968961507081989,,135
Rwanda,,Africa,3.47099995613098,0.368745893239975,,0.326424807310104,0.5818438529968261,0.2527560293674469,,136
Tanzania,,Africa,3.34899997711182,0.511135876178741,,0.364509284496307,0.390017777681351,0.354256361722946,,137
Burundi,,Africa,2.90499997138977,0.091622568666935,,0.151610791683197,0.0599007532000542,0.2044351845979689,,138
